source,ticker,query,query_class,expected_page_family,expected_url,ranking_url,impressions,clicks,ctr,position,ownership_status,status,intended_route_impressions,wrong_route_impressions,total_metric_route_impressions,intended_ownership_rate,competing_route_count,dominant_route,dominant_route_impressions,dominant_route_is_correct,route_breakdown
"google","","nws vs nwsa","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","oracle vs cisco","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","pi portfolio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","playtika ltd. yelp","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","portfolio company support","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ppc portfolio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","profit margin of microsoft","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","prudential table ratings","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ps public storage","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","psa public storage stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","public storage reit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","pursuit attractions and hospitality stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","qorvo net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","qsr market cap","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","qsr stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","quickest growing stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","qxo bld","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","regn","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm capital","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm capital corp","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm capital corp.","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm capital corporation","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm mortgage","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rithm reit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","robinhood mco","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","royce value trust inc","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rpc energy","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rpc energy services","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rpc inc","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rpc inc stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","rpc stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","safe bulkers stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","safeway profits","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","scholastic net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sdrlf stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","se stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sea share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sea stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","seagroup share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","selective insurance revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","serv robotics stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","serve robotics stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","service robotics stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sesquient coupon","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","shares below book value","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sharesight pricing","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sherwin williams annual revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","sherwin williams net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sherwin williams share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sherwin williams stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sherwin-williams net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sherwin-williams share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall st","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall st cost","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall st portfolio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall street","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall street cost","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall street price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall street pricing","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall street subscription","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","simply wall street website","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sndx","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","snowflake marketcap","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sofi stock twits","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","sofi stocktwits","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","solid power stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","spnt stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stag industrial reit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stag industries","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stag profit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock aio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock below book value","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock companies","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock company list","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock holding companies","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock por","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock portfolio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock price total","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock sherwin williams","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stock with lowest pe ratio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stockanalysis com","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stockportfolio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stocks less than book value","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stocks that are rising fast","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stocks with low p/e","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stocks with lowest pe","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","stwd ticker","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","surgical stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","swarmer stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","syndax pharmaceuticals stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","target annual revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","teladoc revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","teva market cap","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","the metal company share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","the metal company stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","the metals company stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","thor industries revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","tikr pricing","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","tmc mining stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","tmc robinhood","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","tmc stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","tmc stock robinhood","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","tmq stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total energie stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total energies share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total energies stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total energy stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total sa stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total se stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","total share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","trust bank stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ttc share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ua vs uaa","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","uaa vs ua","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ubiquiti vs jbl","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","uipath revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","under armor net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","under armour income statement","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","under armour net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","under armour revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","under armour vs peloton","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","unf pt","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","upwork annual revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","upwork earning","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","upwork financials","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","upwork revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","upwork valuation","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","venture global vs cheniere","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","venture global vs cheniere energy comparison","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","venture global vs cheniere energy comparison 2026","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","viking stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","vikingtherapeutics","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","visa profit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","visa stock performance","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","vsfhb","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","wallstreetzen","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","wallstreetzen review","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","western lng stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","western midstream revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","what is ampx","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","what is tmc stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","wpm stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","wts coinbase account -site:coinbase.com","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","xanadu quantum stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
